Crime ID,Crime Type,Latitude,Longitude,Date and Time,Severity,Area,Victims,Weather,Crime Outcome
6068.0,4.0,11.022559220756197,76.93462155099726,2020-11-03 16:53:00,5.0,4.0,5.0,Foggy,Resolved
7915.0,4.0,10.908096420639,76.9448694816021,2018-02-23 20:59:00,4.0,1.0,1.0,Rainy,
2500.0,2.0,10.990830731053949,77.0501506472263,2019-06-13 04:30:00,3.0,2.0,3.0,Clear,Unresolved
4329.0,2.0,11.079264588242577,77.04246628836384,2022-10-06 19:26:00,3.0,4.0,3.0,Clear,In-progress
3721.0,2.0,10.90089309245758,76.95815763499563,2020-06-01 14:35:00,2.0,1.0,5.0,Cloudy,In-progress
4999.0,4.0,10.96499564050813,77.04280786547758,2015-03-01 06:52:00,5.0,2.0,5.0,Cloudy,In-progress
3144.0,2.0,10.99130840228504,76.98853966390979,2022-06-29 12:48:00,1.0,1.0,2.0,Clear,Unresolved
1411.0,5.0,10.964522754981472,76.90833206991783,2022-08-10 15:38:00,4.0,6.0,5.0,Foggy,In-progress
4483.0,2.0,11.088066289326983,77.09239021932504,2017-12-30 02:31:00,1.0,0.0,3.0,Rainy,Unresolved
2822.0,0.0,11.009898953121946,76.98211123455981,2018-02-03 21:16:00,1.0,2.0,1.0,Clear,Unresolved
890.0,5.0,11.050664833739486,77.06398892359489,2019-08-29 03:36:00,2.0,6.0,2.0,Rainy,Unresolved
6253.0,3.0,11.06537038288217,76.9907584904308,2017-07-03 14:57:00,2.0,2.0,3.0,Cloudy,Unresolved
7109.0,1.0,10.946552500097145,77.02660594465544,2018-05-15 06:39:00,2.0,0.0,4.0,Clear,
7117.0,5.0,10.980645238610268,76.95621552730927,2020-11-24 03:09:00,4.0,3.0,2.0,Cloudy,
7537.0,0.0,10.970474260442677,76.95862542357992,2020-03-08 18:42:00,4.0,4.0,2.0,Foggy,
7880.0,4.0,10.960889152482594,77.06603899265575,2018-12-13 22:52:00,1.0,3.0,5.0,Cloudy,
4819.0,2.0,10.914542954451305,77.08492197459914,2018-11-01 05:13:00,3.0,0.0,1.0,Foggy,Resolved
197.0,5.0,11.032224362880514,76.91273815334235,2022-09-04 12:08:00,2.0,1.0,1.0,Cloudy,Resolved
6439.0,4.0,11.075144115596444,76.97689456012495,2020-07-22 11:15:00,3.0,2.0,2.0,Clear,
4056.0,2.0,11.043936558605017,77.02654825976923,2022-12-30 16:38:00,1.0,3.0,4.0,Foggy,Resolved
416.0,5.0,10.985124843689512,77.0136374523677,2015-10-13 22:12:00,2.0,3.0,2.0,Foggy,In-progress
3218.0,2.0,11.025839551449838,77.00491269512244,2020-12-08 08:02:00,5.0,4.0,5.0,Foggy,Unresolved
7213.0,0.0,10.93708280394601,76.95852810463252,2017-03-27 01:55:00,1.0,6.0,3.0,Rainy,
4664.0,1.0,10.972563342662308,76.93609712812167,2019-06-30 09:35:00,4.0,1.0,2.0,Clear,Unresolved
433.0,0.0,11.048746753140897,77.03222292101226,2021-05-28 16:56:00,3.0,1.0,2.0,Rainy,Unresolved
6193.0,1.0,11.071946033452242,76.9748527343,2019-10-06 01:16:00,3.0,0.0,2.0,Cloudy,Unresolved
3940.0,4.0,10.978897798862567,76.9526721540211,2021-08-29 17:17:00,3.0,6.0,5.0,Rainy,In-progress
3455.0,2.0,11.043441872880871,76.92503919795112,2015-09-09 06:01:00,3.0,6.0,5.0,Foggy,Resolved
7547.0,4.0,10.948462918880416,77.04136931700606,2020-10-29 18:59:00,5.0,6.0,5.0,Foggy,
3735.0,4.0,10.960061687243847,76.97882313245726,2023-07-13 07:15:00,3.0,4.0,1.0,Clear,In-progress
2158.0,0.0,10.933478920274528,77.03972326678951,2015-09-01 15:13:00,3.0,0.0,1.0,Cloudy,Unresolved
5431.0,5.0,10.945971671379205,76.97633750007924,2018-01-17 03:21:00,3.0,1.0,2.0,Cloudy,In-progress
1109.0,5.0,10.9762794948398,76.90657102908331,2021-02-06 12:40:00,4.0,2.0,5.0,Foggy,In-progress
5629.0,0.0,10.961587510437832,77.0623729825231,2016-11-09 15:46:00,3.0,4.0,3.0,Clear,Resolved
7822.0,4.0,10.947251313512348,77.00684459246894,2016-01-01 17:57:00,2.0,5.0,4.0,Rainy,
2281.0,1.0,11.07315708092972,77.08420042199984,2018-06-28 21:27:00,4.0,2.0,4.0,Clear,In-progress
6713.0,3.0,10.941071669461415,77.05343729568993,2022-04-05 21:42:00,2.0,4.0,2.0,Cloudy,
7226.0,3.0,10.95769515091585,76.91773712844311,2023-06-01 15:52:00,1.0,0.0,4.0,Foggy,
3072.0,1.0,10.953221698340457,76.95192846489171,2018-12-02 23:12:00,3.0,3.0,4.0,Cloudy,Unresolved
1196.0,4.0,10.999744247362123,76.98025411944408,2021-05-16 08:38:00,2.0,2.0,2.0,Foggy,Unresolved
3482.0,2.0,11.054627526201,77.01597213336525,2019-07-09 12:35:00,4.0,1.0,3.0,Rainy,In-progress
5752.0,4.0,10.937355904708223,76.98815994084953,2015-07-12 01:46:00,4.0,5.0,1.0,Clear,In-progress
605.0,4.0,10.972646063531592,77.06070274138891,2017-12-12 21:58:00,2.0,3.0,4.0,Rainy,Unresolved
3108.0,2.0,10.908904142112926,76.93641204014718,2020-10-28 07:28:00,5.0,6.0,3.0,Foggy,Unresolved
881.0,4.0,11.077599978790165,76.98643809250694,2020-08-14 10:30:00,5.0,3.0,4.0,Rainy,Unresolved
1220.0,1.0,11.04182486956874,77.04150347815825,2021-04-12 17:45:00,2.0,0.0,1.0,Rainy,Unresolved
2649.0,3.0,10.929106058306514,77.09742757836356,2017-11-27 17:21:00,3.0,6.0,2.0,Clear,In-progress
2458.0,4.0,11.081325932859029,77.00750737201743,2018-01-04 20:03:00,5.0,6.0,4.0,Cloudy,Unresolved
6367.0,4.0,10.91330546143067,76.91863222916194,2017-02-05 10:03:00,4.0,5.0,1.0,Rainy,Unresolved
5781.0,0.0,10.935543633755946,76.99718244725541,2017-05-19 04:38:00,5.0,2.0,4.0,Rainy,Resolved
5124.0,5.0,10.97799473980967,77.09562245752034,2015-11-29 17:50:00,1.0,6.0,5.0,Rainy,Unresolved
4326.0,5.0,11.096788077442213,76.92666459867647,2015-07-10 20:20:00,2.0,0.0,1.0,Foggy,Unresolved
6853.0,0.0,11.057117661028691,77.04479322444543,2021-10-18 10:06:00,2.0,4.0,1.0,Foggy,
5358.0,1.0,10.989317860401304,77.02215586284917,2018-04-22 02:43:00,3.0,5.0,3.0,Cloudy,Unresolved
1898.0,0.0,10.984349136127666,76.9845564859835,2020-11-09 12:33:00,4.0,4.0,4.0,Clear,In-progress
3985.0,1.0,11.034703303186234,76.97416286238683,2023-03-21 05:37:00,2.0,5.0,1.0,Cloudy,Resolved
1707.0,5.0,10.93425987793609,76.94255898785225,2020-06-25 14:18:00,1.0,1.0,3.0,Foggy,In-progress
1159.0,0.0,10.933770893034982,77.02785379844364,2016-09-28 14:10:00,4.0,6.0,4.0,Foggy,Unresolved
7047.0,5.0,11.002794545339649,77.0949040446171,2018-05-11 04:28:00,2.0,4.0,1.0,Clear,
4087.0,1.0,10.961469813684936,76.99740164959236,2016-04-10 22:47:00,3.0,4.0,5.0,Foggy,Unresolved
6287.0,2.0,10.979812208474003,77.0494970563122,2023-01-27 02:41:00,4.0,3.0,2.0,Clear,Resolved
4374.0,2.0,11.039620745832783,77.05942510607207,2022-07-12 08:18:00,1.0,0.0,3.0,Clear,Resolved
2630.0,0.0,10.944247196328812,77.08447956834087,2019-03-23 05:14:00,2.0,6.0,2.0,Clear,Unresolved
7805.0,5.0,10.91424156082862,76.91779355333988,2020-08-08 16:19:00,4.0,2.0,4.0,Clear,
5289.0,3.0,10.953756566031966,77.00629175868931,2015-09-01 18:30:00,3.0,0.0,3.0,Clear,Resolved
4383.0,2.0,11.004264123553908,76.94074256191914,2018-10-30 09:42:00,2.0,1.0,2.0,Cloudy,Resolved
1871.0,4.0,10.909975950678634,77.06733802943701,2023-01-21 10:11:00,4.0,6.0,2.0,Foggy,Unresolved
5815.0,2.0,10.976268387696845,77.06648335047561,2020-11-12 16:47:00,5.0,2.0,1.0,Cloudy,Unresolved
1865.0,2.0,11.05209788629178,77.08491203152747,2020-04-10 01:50:00,5.0,2.0,1.0,Cloudy,Unresolved
4538.0,5.0,11.0307380697622,77.0437889831246,2018-09-24 20:57:00,2.0,4.0,5.0,Foggy,Resolved
7444.0,1.0,11.06244809508069,77.09101289852423,2019-08-02 16:49:00,4.0,4.0,3.0,Cloudy,
2998.0,4.0,10.94916530443749,76.96896921887196,2020-03-05 20:11:00,4.0,1.0,4.0,Clear,In-progress
905.0,5.0,11.007525411422016,76.93831786336959,2022-07-06 16:34:00,5.0,3.0,5.0,Foggy,Unresolved
1447.0,4.0,11.096135928569598,76.94582015882982,2019-06-28 06:21:00,1.0,0.0,2.0,Rainy,In-progress
7505.0,3.0,10.936145239185926,77.04209487899072,2017-04-29 07:41:00,4.0,4.0,4.0,Cloudy,
4831.0,1.0,10.998359010931754,76.9484570351162,2016-07-08 03:24:00,5.0,4.0,1.0,Foggy,Resolved
1887.0,0.0,11.037676166615544,76.93912141485445,2015-01-19 23:15:00,5.0,3.0,4.0,Foggy,In-progress
7803.0,3.0,11.082365459587344,77.0281937628392,2016-01-14 12:42:00,2.0,6.0,1.0,Foggy,
5929.0,5.0,11.077419636038158,77.0480469175668,2019-10-06 03:07:00,5.0,1.0,1.0,Cloudy,Resolved
5211.0,0.0,11.032254765580138,76.93959927062167,2018-01-28 07:15:00,2.0,3.0,1.0,Cloudy,In-progress
1566.0,5.0,11.09049265279736,77.0000550351798,2015-05-28 14:04:00,3.0,6.0,2.0,Foggy,In-progress
3796.0,0.0,11.078822621412696,77.02370902478002,2020-07-31 23:18:00,3.0,3.0,5.0,Rainy,Unresolved
7534.0,2.0,11.016268547183625,77.0875707670503,2021-01-24 19:11:00,3.0,4.0,1.0,Rainy,
4210.0,2.0,10.934733944604426,76.93894525959186,2020-05-28 15:10:00,4.0,1.0,5.0,Cloudy,In-progress
2389.0,4.0,10.950813249227387,77.01333048720524,2019-04-30 11:19:00,5.0,3.0,1.0,Rainy,In-progress
6140.0,3.0,11.069297685239537,77.04813810382616,2022-06-02 22:53:00,4.0,1.0,2.0,Foggy,Resolved
3222.0,1.0,10.934882630681685,76.95456000611745,2015-07-15 03:17:00,1.0,4.0,2.0,Foggy,Resolved
3297.0,1.0,10.972198643407577,76.91564532323441,2023-06-26 15:26:00,4.0,2.0,3.0,Cloudy,Unresolved
2624.0,0.0,10.989854468894368,77.032363697056,2017-06-11 10:41:00,5.0,0.0,1.0,Clear,Unresolved
4562.0,2.0,10.96551038301529,77.04942782028897,2017-05-05 08:42:00,5.0,4.0,5.0,Rainy,In-progress
2400.0,5.0,10.96385145958692,77.08828048732909,2016-11-06 12:56:00,4.0,3.0,4.0,Clear,Unresolved
5258.0,1.0,11.010600463355535,77.05994405149177,2016-03-22 06:02:00,3.0,4.0,4.0,Clear,Resolved
2304.0,5.0,10.963510620651125,76.94826817218988,2021-09-16 10:29:00,5.0,5.0,2.0,Foggy,Resolved
4914.0,5.0,11.024307484635546,77.02564922455832,2016-12-06 00:27:00,4.0,2.0,2.0,Foggy,Resolved
5194.0,1.0,10.925356614086889,77.0136771383971,2022-05-06 05:05:00,1.0,5.0,3.0,Clear,Resolved
4303.0,4.0,11.099684600455909,77.02102007649454,2017-10-04 08:56:00,5.0,2.0,1.0,Clear,In-progress
6154.0,3.0,10.91727209374153,77.046931368052,2016-12-23 22:36:00,1.0,3.0,3.0,Foggy,Resolved
4616.0,4.0,10.972838706305447,76.94346295366793,2016-07-21 22:43:00,1.0,2.0,5.0,Foggy,In-progress
255.0,0.0,10.929205545992708,77.04565131821147,2020-10-22 22:18:00,2.0,5.0,5.0,Clear,Unresolved
5282.0,1.0,11.082515856394188,76.92617668063907,2021-10-23 09:09:00,2.0,3.0,3.0,Foggy,Unresolved
1114.0,5.0,10.969993276774844,76.96823443801955,2020-04-19 21:02:00,4.0,0.0,4.0,Rainy,Unresolved
2261.0,1.0,10.900014765301316,76.94413613674895,2015-05-11 13:37:00,1.0,2.0,1.0,Rainy,In-progress
222.0,5.0,11.083372366191638,76.95455737123547,2016-11-03 00:21:00,5.0,2.0,5.0,Cloudy,Unresolved
268.0,1.0,11.021296601717031,77.01173395228446,2015-08-06 10:15:00,3.0,5.0,4.0,Cloudy,Unresolved
108.0,2.0,10.943576398072228,76.92385113199258,2016-04-03 04:29:00,5.0,4.0,1.0,Cloudy,Resolved
4728.0,2.0,10.938117200738963,76.99226010982355,2015-02-11 21:51:00,4.0,1.0,1.0,Clear,Unresolved
1227.0,4.0,11.037633617368398,76.90156741425159,2016-11-07 22:45:00,5.0,5.0,3.0,Cloudy,Unresolved
2836.0,5.0,11.004511919627152,76.90717434442047,2018-09-19 05:21:00,1.0,0.0,3.0,Rainy,Unresolved
5712.0,1.0,10.9721898433803,77.03930286637987,2019-07-27 10:09:00,1.0,1.0,1.0,Rainy,Resolved
7295.0,3.0,10.980144307071312,77.08105665037128,2022-03-12 08:12:00,4.0,0.0,2.0,Foggy,
5571.0,4.0,11.084174919246909,77.01500859116638,2017-04-08 16:29:00,3.0,6.0,4.0,Foggy,In-progress
1513.0,3.0,11.046662213556242,77.00909618149846,2015-07-09 12:44:00,1.0,3.0,4.0,Rainy,Unresolved
5036.0,3.0,11.073741581090726,77.09316316268108,2022-07-18 07:33:00,4.0,2.0,3.0,Cloudy,Resolved
3204.0,5.0,11.02659613176714,77.02391801640891,2022-03-23 08:04:00,2.0,0.0,2.0,Clear,Resolved
304.0,0.0,11.037420919134568,76.93337581977381,2016-03-21 00:36:00,3.0,5.0,2.0,Foggy,In-progress
4429.0,1.0,10.972084685373003,76.99549404570821,2017-10-28 15:57:00,2.0,0.0,5.0,Clear,In-progress
4102.0,3.0,10.953254217600817,76.95175122010691,2021-02-02 00:52:00,5.0,5.0,5.0,Clear,In-progress
3694.0,3.0,11.0971243220136,77.02161287440406,2022-12-30 00:11:00,3.0,5.0,1.0,Foggy,In-progress
4943.0,1.0,11.074103635167864,77.0440712047765,2018-09-19 22:27:00,3.0,1.0,3.0,Foggy,In-progress
7362.0,3.0,11.043317520419986,76.9656329489657,2023-05-28 11:11:00,4.0,4.0,4.0,Cloudy,
1211.0,3.0,11.028381446881395,76.98975541668901,2021-08-22 15:11:00,4.0,1.0,4.0,Clear,Resolved
5308.0,4.0,11.04353528662195,76.9897887259567,2017-02-25 04:27:00,3.0,1.0,1.0,Clear,Resolved
2958.0,2.0,11.053303642620088,77.04916377962746,2016-01-26 21:51:00,1.0,6.0,4.0,Clear,In-progress
6920.0,0.0,10.918866349565889,77.04088641804091,2021-01-03 04:08:00,1.0,0.0,5.0,Clear,
1437.0,1.0,10.904609227473962,77.0637348749203,2021-10-16 23:19:00,4.0,6.0,3.0,Rainy,Resolved
5980.0,2.0,10.973991459007364,76.93068449157822,2023-02-10 10:04:00,4.0,3.0,1.0,Clear,Resolved
7754.0,3.0,11.044022745622472,77.03329788988209,2020-11-25 11:25:00,1.0,6.0,2.0,Cloudy,
5493.0,4.0,11.076669312356172,77.09173876193199,2016-09-27 22:52:00,4.0,3.0,4.0,Clear,In-progress
377.0,3.0,10.941140863123778,76.9339252134665,2015-05-03 04:48:00,3.0,3.0,1.0,Cloudy,In-progress
2689.0,0.0,11.047917769205316,77.02129179802661,2018-04-12 09:04:00,4.0,4.0,5.0,Rainy,Resolved
2116.0,4.0,10.933442269636169,76.96976280215085,2023-03-17 02:13:00,4.0,0.0,5.0,Rainy,Resolved
7220.0,4.0,11.062557658440063,77.05857261945705,2017-05-17 11:07:00,4.0,6.0,4.0,Cloudy,
756.0,4.0,11.091935127045154,76.9824444061242,2016-05-06 15:46:00,5.0,2.0,2.0,Foggy,In-progress
292.0,4.0,10.952703417050968,76.94368894887113,2017-11-28 20:46:00,3.0,6.0,5.0,Cloudy,Resolved
2996.0,4.0,11.08530348525899,76.91498030933343,2020-11-14 02:53:00,2.0,1.0,4.0,Clear,In-progress
4059.0,3.0,10.937840184840782,76.93538734639178,2018-07-25 23:37:00,2.0,3.0,3.0,Rainy,Resolved
1544.0,0.0,11.096697108458702,77.08877822177888,2020-11-14 23:03:00,2.0,5.0,2.0,Cloudy,Unresolved
4161.0,3.0,10.996113235487794,77.0038450932468,2023-04-13 15:05:00,5.0,1.0,5.0,Cloudy,Unresolved
189.0,0.0,10.936573831636052,77.01828176232772,2019-12-17 07:48:00,2.0,1.0,2.0,Clear,Resolved
4926.0,4.0,11.012163754445815,77.04257513143229,2023-05-13 01:17:00,1.0,6.0,4.0,Clear,Resolved
1202.0,5.0,10.9171474615824,76.97200761543424,2016-06-20 12:31:00,5.0,5.0,4.0,Clear,Resolved
7479.0,1.0,10.902603726085689,76.98701152099584,2016-05-05 22:27:00,4.0,1.0,4.0,Cloudy,
6559.0,3.0,11.057631007218523,77.09839972300394,2021-02-16 19:09:00,2.0,2.0,4.0,Cloudy,
1537.0,2.0,10.935039543746369,76.97080523202513,2017-12-20 13:47:00,2.0,5.0,4.0,Rainy,In-progress
7593.0,4.0,11.053310344705856,76.97319038238378,2021-04-05 10:50:00,1.0,2.0,2.0,Cloudy,
4598.0,4.0,11.085765229420158,77.00963621725528,2020-02-12 07:14:00,5.0,0.0,1.0,Rainy,In-progress
502.0,0.0,11.019361507854835,76.90531019389657,2015-08-06 03:10:00,5.0,6.0,3.0,Clear,Unresolved
4680.0,1.0,11.03483995557878,76.9972288798753,2019-05-30 16:19:00,5.0,5.0,4.0,Foggy,Resolved
3107.0,3.0,11.05855505439409,76.9222689792959,2018-03-21 08:10:00,2.0,3.0,2.0,Clear,Unresolved
2648.0,5.0,10.946838255621731,76.98957930524976,2017-01-07 18:07:00,5.0,1.0,3.0,Rainy,Unresolved
1540.0,2.0,10.94934610572907,76.90998761524652,2017-07-26 18:26:00,5.0,0.0,3.0,Cloudy,Unresolved
3981.0,1.0,10.975666353768348,77.07923011277362,2019-09-29 02:48:00,3.0,4.0,2.0,Clear,Resolved
4476.0,4.0,11.05028496572702,77.07789948119554,2017-10-29 15:16:00,4.0,3.0,5.0,Clear,Resolved
4710.0,2.0,10.949645071782175,77.04599481064616,2019-07-02 15:29:00,4.0,0.0,4.0,Foggy,Unresolved
6836.0,2.0,10.92899414875018,77.02571356006437,2015-03-07 01:20:00,1.0,4.0,1.0,Cloudy,
7407.0,2.0,11.03819454407276,77.05406177064424,2016-03-23 12:03:00,1.0,5.0,1.0,Cloudy,
673.0,4.0,10.912110205873155,76.93911533749396,2019-05-18 15:58:00,2.0,6.0,1.0,Clear,Resolved
6905.0,4.0,11.099652537737349,76.99991865225523,2018-11-15 19:07:00,4.0,1.0,4.0,Foggy,
6673.0,1.0,10.987171566436803,77.00803289011141,2023-03-24 16:04:00,3.0,6.0,2.0,Clear,
6982.0,4.0,11.068401407874305,76.93402809734805,2020-11-22 05:35:00,2.0,1.0,1.0,Clear,
2477.0,4.0,10.992360768979326,77.08586436307321,2015-10-14 10:29:00,4.0,1.0,2.0,Clear,Unresolved
4205.0,5.0,10.983890275242452,76.98842947464014,2018-07-18 14:03:00,2.0,2.0,5.0,Rainy,In-progress
6981.0,4.0,11.055520294081209,77.05038631170105,2021-01-05 00:53:00,1.0,0.0,2.0,Cloudy,
6406.0,2.0,11.00155098865387,76.90410854425866,2017-09-23 01:05:00,4.0,0.0,5.0,Cloudy,
7616.0,4.0,11.065736213439909,77.09152078295216,2022-04-14 11:35:00,3.0,3.0,3.0,Rainy,
6277.0,0.0,11.036831471122522,76.93947346806446,2021-12-01 18:09:00,1.0,4.0,2.0,Foggy,In-progress
1193.0,1.0,11.073127204396286,76.98487675769316,2016-04-23 07:09:00,5.0,6.0,1.0,Foggy,In-progress
6821.0,2.0,11.088679562602538,76.91738178589507,2022-07-09 04:31:00,2.0,4.0,3.0,Foggy,
7963.0,0.0,11.065150598783132,76.97889213152618,2016-10-11 19:44:00,5.0,2.0,3.0,Clear,
6430.0,4.0,10.901031494232637,76.98035764126422,2022-09-11 22:19:00,5.0,1.0,1.0,Cloudy,
7208.0,4.0,11.034078435244536,77.05812855920678,2021-08-30 01:56:00,2.0,3.0,5.0,Clear,
1514.0,0.0,10.914653395735812,76.9907887720501,2015-11-15 15:20:00,2.0,3.0,1.0,Clear,In-progress
217.0,4.0,11.072080727304542,76.95192285544402,2023-08-15 07:52:00,4.0,2.0,4.0,Foggy,Resolved
4605.0,5.0,11.096858927767478,77.01582271544811,2019-10-23 16:15:00,5.0,6.0,3.0,Cloudy,Resolved
5426.0,1.0,11.039862556157171,76.95309564531155,2020-02-23 07:14:00,5.0,4.0,5.0,Clear,Resolved
